scaler,model,mean_CCC,std_CCC,mean_MAE,std_MAE,mean_RMSE,mean_r,std_r,mean_R2,n_folds,phase,condition,target,target_short,features
MinMaxScaler,SVR,0.10859999999999999,0.26508508068165587,5.49194,1.0650983513272374,6.47962,0.13308,0.31708811393680464,-0.5694800000000001,5,latency,CR,phq_8,PHQ8,full
MinMaxScaler,XGB,0.06852,0.20208880968524706,5.30682,0.8395497317014641,6.425880000000001,0.07,0.23946191764036304,-0.4586799999999999,5,latency,CR,phq_8,PHQ8,full
MinMaxScaler,KNN,0.05704,0.26378538246081795,5.33524,0.6875639592067052,6.32868,0.11576000000000002,0.35711575574314836,-0.4943199999999999,5,latency,CR,phq_8,PHQ8,full
RobustScaler,Lasso,0.03896000000000001,0.21936299368854356,4.95108,0.6342933051830201,6.0388399999999995,0.0619,0.3183839034875978,-0.31926,5,latency,CR,phq_8,PHQ8,full
RobustScaler,KNN,0.028339999999999997,0.22802322907984615,5.604979999999999,1.7844613730759205,6.4771600000000005,0.11606000000000001,0.36308655717335503,-0.5548599999999999,5,latency,CR,phq_8,PHQ8,full
MinMaxScaler,CatBoost,0.023659999999999997,0.16776499336870013,5.35198,1.0127358870900152,6.36462,0.022500000000000003,0.21582511438662555,-0.41416,5,latency,CR,phq_8,PHQ8,full
MinMaxScaler,RF,0.014219999999999997,0.17295922062729122,5.154819999999999,0.9532908013822436,6.11342,0.016139999999999998,0.24618080347581936,-0.31414,5,latency,CR,phq_8,PHQ8,full
RobustScaler,LGBM,0.010960000000000003,0.2533273238322309,5.34848,0.9573146593466534,6.30908,0.11454,0.4075182854793144,-0.46369999999999995,5,latency,CR,phq_8,PHQ8,full
RobustScaler,XGB,0.00958,0.20886028104931773,5.69442,1.3786592932991097,6.624159999999999,0.02914,0.24469121970352758,-0.59374,5,latency,CR,phq_8,PHQ8,full
MinMaxScaler,ElasticNet,0.009300000000000008,0.2902508225655872,5.38506,1.0244535753268667,6.5030600000000005,0.03314,0.3605742614219712,-0.5299200000000001,5,latency,CR,phq_8,PHQ8,full
MinMaxScaler,Ridge,0.007340000000000002,0.2981930716834313,5.28242,1.0911396688783703,6.369019999999999,0.021320000000000006,0.36361437952864295,-0.44814,5,latency,CR,phq_8,PHQ8,full
MinMaxScaler,LGBM,0.003979999999999995,0.2512332123744789,5.499639999999999,1.158278862364327,6.376180000000001,0.02522,0.3731490010706179,-0.4382,5,latency,CR,phq_8,PHQ8,full
RobustScaler,ElasticNet,0.0016600000000000059,0.23120973811671516,4.91148,0.8698275645206929,6.035900000000001,0.008979999999999988,0.3341596729110202,-0.27892,5,latency,CR,phq_8,PHQ8,full
RobustScaler,SVR,0.0008399999999999963,0.19924114283952502,5.7788200000000005,1.3793100982012705,6.77582,0.025480000000000003,0.23904348349202076,-0.69614,5,latency,CR,phq_8,PHQ8,full
RobustScaler,GB,-0.004259999999999991,0.13076831802848884,5.5542,1.0494067848074935,6.628240000000001,0.0035199999999999954,0.1473436357634764,-0.56796,5,latency,CR,phq_8,PHQ8,full
RobustScaler,RF,-0.008400000000000008,0.21822594941940338,5.23876,1.0222527930996324,6.192159999999999,0.062419999999999996,0.33736585778646894,-0.38580000000000003,5,latency,CR,phq_8,PHQ8,full
