fold,phase,condition,target,target_short,features,scaler,model,n_train,n_test,n_features,CCC,MAE,RMSE,Pearson_r,R2,Spearman_r
1,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,CatBoost,45,12,15,-0.3876,7.5473,9.5973,-0.4441,-1.4621,-0.2561
2,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,Ridge,45,12,15,-0.4415,6.933,8.119,-0.563,-0.9567,-0.5795
2,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,Lasso,45,12,15,-0.4544,6.9708,8.2152,-0.5691,-1.0034,-0.5795
2,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,ElasticNet,45,12,15,-0.4287,6.8811,8.0293,-0.5534,-0.9138,-0.5795
2,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,SVR,45,12,15,-0.3655,6.7123,7.9003,-0.5253,-0.8527,-0.4488
2,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,KNN,45,12,15,-0.2386,6.4167,7.0912,-0.3182,-0.4927,-0.3145
2,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,RF,45,12,15,-0.3343,6.4598,7.3965,-0.49,-0.624,-0.4417
2,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,ET,45,12,15,-0.2324,6.1404,7.1963,-0.3766,-0.5373,-0.3993
2,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,GB,45,12,15,-0.3882,7.1114,7.5931,-0.4966,-0.7115,-0.4841
2,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,XGB,45,12,15,-0.3867,7.2568,7.8271,-0.4605,-0.8186,-0.3958
2,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,MLP,45,12,15,-0.5324,7.9017,9.6582,-0.5913,-1.769,-0.5159
2,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,LGBM,45,12,15,-0.3971,6.8638,7.6907,-0.5251,-0.7558,-0.4956
2,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,CatBoost,45,12,15,-0.2621,6.2912,6.9263,-0.4164,-0.4241,-0.4276
2,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,Ridge,45,12,5,-0.2587,6.1609,7.1679,-0.4377,-0.5251,-0.4417
2,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,Lasso,45,12,5,-0.2552,6.1841,7.1145,-0.4357,-0.5025,-0.5089
2,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,ElasticNet,45,12,5,-0.2366,5.9775,6.972,-0.4418,-0.4429,-0.4947
2,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,SVR,45,12,5,-0.2453,6.1145,7.1504,-0.4144,-0.5177,-0.4841
2,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,KNN,45,12,5,-0.325,6.2778,7.0842,-0.5332,-0.4897,-0.5284
2,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,RF,45,12,5,-0.2782,6.207,7.2602,-0.4034,-0.5647,-0.4417
2,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,ET,45,12,5,-0.2109,5.8154,6.8689,-0.3242,-0.4006,-0.1838
2,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,GB,45,12,5,-0.3133,7.0416,7.4127,-0.3954,-0.6311,-0.5159
2,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,XGB,45,12,5,-0.2837,6.8534,7.3752,-0.3529,-0.6146,-0.3675
2,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,MLP,45,12,5,-0.1919,6.1001,6.8216,-0.3094,-0.3814,-0.3322
2,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,LGBM,45,12,5,-0.3007,6.3175,7.5349,-0.3851,-0.6853,-0.274
2,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,CatBoost,45,12,5,-0.2887,6.2921,7.0221,-0.4464,-0.4637,-0.318
2,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,Ridge,45,12,10,-0.3952,6.7963,7.8599,-0.5145,-0.8339,-0.4488
