fold,phase,condition,target,target_short,features,scaler,model,n_train,n_test,n_features,CCC,MAE,RMSE,Pearson_r,R2,Spearman_r
1,positive_training,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,Ridge,188,48,5,0.0373,4.478,5.4443,0.0613,-0.0975,0.0677
1,positive_training,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,Lasso,188,48,5,0.0409,4.5147,5.4743,0.0638,-0.1097,0.0682
1,positive_training,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,ElasticNet,188,48,5,0.0344,4.4442,5.4214,0.0592,-0.0883,0.0561
1,positive_training,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,SVR,188,48,5,0.0437,4.4118,5.3921,0.0816,-0.0766,0.0294
1,positive_training,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,KNN,188,48,5,0.1791,4.5833,5.6055,0.2133,-0.1635,0.1923
1,positive_training,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,RF,188,48,5,0.031,4.4852,5.5794,0.0468,-0.1527,0.0406
1,positive_training,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,ET,188,48,5,0.1409,4.3507,5.4057,0.1907,-0.082,0.1715
1,positive_training,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,GB,188,48,5,0.0287,4.5371,5.7719,0.0364,-0.2336,0.027
1,positive_training,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,XGB,188,48,5,0.0562,4.4697,5.6701,0.0724,-0.1905,0.0759
1,positive_training,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,MLP,188,48,5,0.0504,4.5336,5.5295,0.0718,-0.1322,0.0405
1,positive_training,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,LGBM,188,48,5,0.0549,4.6643,5.8455,0.0668,-0.2653,0.0363
1,positive_training,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,CatBoost,188,48,5,0.062,4.4489,5.5523,0.0879,-0.1415,0.0566
1,positive_training,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,Ridge,188,48,15,0.0318,4.5233,5.4215,0.0546,-0.0883,0.0529
