fold,phase,condition,target,target_short,features,scaler,model,n_train,n_test,n_features,CCC,MAE,RMSE,Pearson_r,R2,Spearman_r
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,Ridge,202,51,5,-0.0616,4.7866,5.7178,-0.0735,-0.3733,-0.0611
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,Lasso,202,51,5,-0.0581,4.7559,5.6673,-0.0706,-0.3491,-0.0737
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,ElasticNet,202,51,5,-0.0533,4.7283,5.6176,-0.066,-0.3256,-0.0603
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,SVR,202,51,5,-0.0087,4.461,5.1988,-0.0147,-0.1353,-0.024
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,KNN,202,51,5,-0.051,4.7495,5.5789,-0.0647,-0.3074,-0.0075
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,RF,202,51,5,0.0724,4.206,5.2547,0.0911,-0.1598,0.1073
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,ET,202,51,5,-0.0238,4.7369,6.0037,-0.0259,-0.514,0.0416
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,GB,202,51,5,0.0092,4.7156,5.6794,0.0103,-0.3549,0.0089
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,XGB,202,51,5,-0.0243,4.7203,5.7778,-0.0274,-0.4022,-0.0301
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,MLP,202,51,5,-0.013,4.4313,5.5606,-0.016,-0.2988,0.0331
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,LGBM,202,51,5,0.0543,4.6552,5.7246,0.0591,-0.3765,0.0745
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,CatBoost,202,51,5,-0.0198,4.5735,5.4967,-0.0249,-0.2691,0.0127
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,Ridge,202,51,10,0.054,4.4312,5.1501,0.0764,-0.1141,0.0473
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,Lasso,202,51,10,0.0589,4.5144,5.237,0.077,-0.152,0.0474
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,ElasticNet,202,51,10,0.0518,4.4221,5.1326,0.0749,-0.1065,0.0325
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,SVR,202,51,10,0.0884,4.5133,5.347,0.1039,-0.2009,0.077
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,KNN,202,51,10,0.0307,4.4902,5.2743,0.0415,-0.1685,0.0047
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,RF,202,51,10,0.0414,4.5297,5.2485,0.0562,-0.1571,0.0395
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,ET,202,51,10,0.0442,4.4448,5.194,0.0609,-0.1332,0.1011
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,GB,202,51,10,0.0576,4.718,5.7503,0.0623,-0.3889,0.0422
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,XGB,202,51,10,0.0422,4.7032,5.5988,0.0476,-0.3167,0.037
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,MLP,202,51,10,0.0204,4.322,4.9459,0.0631,-0.0275,0.0064
1,emotion_induction_1,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,LGBM,202,51,10,0.0838,4.7794,5.8231,0.0882,-0.4243,0.0849
