fold,phase,condition,target,target_short,features,scaler,model,n_train,n_test,n_features,CCC,MAE,RMSE,Pearson_r,R2,Spearman_r
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,Ridge,200,50,10,-0.0864,5.4404,6.6982,-0.1242,-0.2764,-0.0527
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,Lasso,200,50,10,-0.0861,5.4407,6.6949,-0.1239,-0.2751,-0.049
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,ElasticNet,200,50,10,-0.0845,5.4288,6.6792,-0.1226,-0.2692,-0.0497
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,SVR,200,50,10,-0.1706,5.9382,7.4327,-0.2025,-0.5717,-0.173
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,KNN,200,50,10,-0.035,5.4356,6.7198,-0.0454,-0.2846,0.0069
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,RF,200,50,10,-0.1074,5.3787,6.5935,-0.1861,-0.2368,-0.1333
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,ET,200,50,10,-0.0934,5.5044,6.7114,-0.1333,-0.2814,-0.0854
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,GB,200,50,10,0.0102,5.1359,6.434,0.0145,-0.1777,0.0659
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,XGB,200,50,10,-0.0089,5.1486,6.4659,-0.0131,-0.1894,0.063
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,MLP,200,50,10,-0.0949,5.4532,6.8361,-0.1327,-0.3295,-0.1059
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,LGBM,200,50,10,-0.0531,5.3576,6.7574,-0.0699,-0.2991,-0.0099
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,StandardScaler,CatBoost,200,50,10,-0.0914,5.4062,6.5402,-0.163,-0.2169,-0.1019
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,Ridge,200,50,10,-0.0622,5.3595,6.4882,-0.1024,-0.1976,-0.0238
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,Lasso,200,50,10,-0.0677,5.3856,6.5352,-0.1071,-0.215,-0.0054
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,ElasticNet,200,50,10,-0.062,5.3528,6.4544,-0.1066,-0.1852,-0.0254
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,SVR,200,50,10,-0.0875,5.4755,6.6111,-0.1359,-0.2434,-0.056
1,latency,ALL_CONDITIONS,phq_8,PHQ8,cross-corpus-882,MinMaxScaler,KNN,200,50,10,-0.0487,5.4356,6.6142,-0.0703,-0.2446,-0.0502
